Modelos,Escala dos Dados,Variáveis Utilizadas,Acurácia Média,Recall Médio,Precisão Média
GradientBoostingClassifier,Original,16,0.7591717171717172,0.7466938775510203,0.7672833020637897
GradientBoostingClassifier,StandardScaler,16,0.7591717171717172,0.7466938775510203,0.7672833020637897
GradientBoostingClassifier,QuantileTransformer,21,0.7591717171717172,0.7427755102040816,0.7686171328434755
GradientBoostingClassifier,Original,21,0.7591717171717172,0.7427755102040816,0.7686171328434755
GradientBoostingClassifier,QuantileTransformer,16,0.7591717171717172,0.7466938775510203,0.7672833020637897
GradientBoostingClassifier,MaxAbsScaler,16,0.7591717171717172,0.7466938775510203,0.7672833020637897
CatBoostClassifier,Normalizer,12,0.7591515151515151,0.7628571428571428,0.7580348378667706
AdaBoostClassifier,StandardScaler,10,0.7591111111111112,0.7266122448979592,0.7778923890517677
AdaBoostClassifier,QuantileTransformer,10,0.7591111111111112,0.7266122448979592,0.7778923890517677
AdaBoostClassifier,MinMaxScaler,10,0.7591111111111112,0.7266122448979592,0.7778923890517677
AdaBoostClassifier,Original,10,0.7591111111111112,0.7266122448979592,0.7778923890517677
SGDClassifier,RobustScaler,14,0.7590909090909091,0.6903673469387754,0.8064013895932401
AdaBoostClassifier,StandardScaler,19,0.759070707070707,0.7266122448979593,0.7780124223602485
AdaBoostClassifier,MinMaxScaler,19,0.759070707070707,0.7266122448979593,0.7780124223602485
AdaBoostClassifier,QuantileTransformer,19,0.759070707070707,0.7266122448979593,0.7780124223602485
SGDClassifier,QuantileTransformer,8,0.759070707070707,0.671265306122449,0.8254735021725971
AdaBoostClassifier,Original,19,0.759070707070707,0.7266122448979593,0.7780124223602485
AdaBoostClassifier,MaxAbsScaler,20,0.7590505050505051,0.718530612244898,0.783599892908863
AdaBoostClassifier,MaxAbsScaler,21,0.7590505050505051,0.718530612244898,0.783599892908863
AdaBoostClassifier,RobustScaler,20,0.7590505050505051,0.718530612244898,0.783599892908863
AdaBoostClassifier,RobustScaler,21,0.7590505050505051,0.718530612244898,0.783599892908863
AdaBoostClassifier,RobustScaler,15,0.759010101010101,0.7226122448979592,0.7813733075435204
AdaBoostClassifier,MaxAbsScaler,15,0.759010101010101,0.7226122448979592,0.7813733075435204
SGDClassifier,RobustScaler,8,0.759010101010101,0.7583673469387755,0.7712331281586902
GradientBoostingClassifier,StandardScaler,21,0.7571717171717173,0.7427755102040816,0.7658267859354816
GradientBoostingClassifier,MinMaxScaler,21,0.7571717171717173,0.7427755102040816,0.7658267859354816
GradientBoostingClassifier,MaxAbsScaler,21,0.7571717171717173,0.7427755102040816,0.7658267859354816
SGDClassifier,MinMaxScaler,10,0.7571313131313131,0.6382857142857142,0.8584116378018818
GradientBoostingClassifier,QuantileTransformer,14,0.7571111111111111,0.7346938775510204,0.7698223714871884
CatBoostClassifier,Normalizer,10,0.7571111111111111,0.7708571428571429,0.7521683552648112
GradientBoostingClassifier,Original,14,0.7571111111111111,0.7346938775510204,0.7698223714871884
GradientBoostingClassifier,RobustScaler,14,0.7571111111111111,0.7346938775510204,0.7698223714871884
AdaBoostClassifier,MinMaxScaler,21,0.757050505050505,0.718530612244898,0.780538668419067
AdaBoostClassifier,QuantileTransformer,20,0.757050505050505,0.718530612244898,0.780538668419067
AdaBoostClassifier,StandardScaler,21,0.757050505050505,0.718530612244898,0.780538668419067
AdaBoostClassifier,Original,21,0.757050505050505,0.718530612244898,0.780538668419067
AdaBoostClassifier,StandardScaler,20,0.757050505050505,0.718530612244898,0.780538668419067
AdaBoostClassifier,MinMaxScaler,20,0.757050505050505,0.718530612244898,0.780538668419067
AdaBoostClassifier,Original,20,0.757050505050505,0.718530612244898,0.780538668419067
SGDClassifier,QuantileTransformer,17,0.757050505050505,0.6906122448979591,0.8074668667166792
AdaBoostClassifier,QuantileTransformer,21,0.757050505050505,0.718530612244898,0.780538668419067
SGDClassifier,QuantileTransformer,11,0.757030303030303,0.7586122448979591,0.7600607341783812
AdaBoostClassifier,MinMaxScaler,15,0.7570101010101011,0.7226122448979592,0.7783120830537245
AdaBoostClassifier,QuantileTransformer,15,0.7570101010101011,0.7226122448979592,0.7783120830537245
AdaBoostClassifier,Original,15,0.7570101010101011,0.7226122448979592,0.7783120830537245
AdaBoostClassifier,StandardScaler,15,0.7570101010101011,0.7226122448979592,0.7783120830537245
GradientBoostingClassifier,MaxAbsScaler,14,0.7551111111111111,0.7346938775510204,0.7670320245791944
GradientBoostingClassifier,StandardScaler,14,0.7551111111111111,0.7346938775510204,0.7670320245791944
GradientBoostingClassifier,MinMaxScaler,14,0.7551111111111111,0.7346938775510204,0.7670320245791944
SGDClassifier,Original,11,0.7550707070707071,0.6902040816326531,0.8070405982905984
SGDClassifier,StandardScaler,18,0.755050505050505,0.7510204081632652,0.7629758454106279
KNeighborsClassifier,QuantileTransformer,9,0.7550303030303029,0.7588571428571429,0.7599569054376527
SGDClassifier,StandardScaler,14,0.7531717171717172,0.754938775510204,0.7622754200970073
GradientBoostingClassifier,QuantileTransformer,12,0.7531515151515151,0.7468571428571428,0.7574819074916788
SGDClassifier,RobustScaler,20,0.7530707070707072,0.7064489795918367,0.796781835541234
SGDClassifier,RobustScaler,9,0.7530505050505052,0.7104489795918367,0.7970782889426957
AdaBoostClassifier,Normalizer,7,0.753030303030303,0.710530612244898,0.7797895473979065
SGDClassifier,MinMaxScaler,13,0.753010101010101,0.6579591836734694,0.8218107180176146
SGDClassifier,StandardScaler,20,0.752949494949495,0.7946938775510204,0.7386058228553082
GradientBoostingClassifier,Original,12,0.7511515151515151,0.7428571428571429,0.7563764653148081
GradientBoostingClassifier,MinMaxScaler,12,0.7511515151515151,0.7428571428571429,0.7563764653148081
GradientBoostingClassifier,StandardScaler,12,0.7511515151515151,0.7428571428571429,0.7563764653148081
SGDClassifier,RobustScaler,18,0.7511515151515151,0.7311020408163265,0.7758417380491849
GradientBoostingClassifier,RobustScaler,12,0.7511515151515151,0.7428571428571429,0.7563764653148081
GradientBoostingClassifier,MaxAbsScaler,12,0.7511515151515151,0.7428571428571429,0.7563764653148081
GradientBoostingClassifier,QuantileTransformer,20,0.7511313131313131,0.7267755102040816,0.7660937102113572
GradientBoostingClassifier,RobustScaler,20,0.7511313131313131,0.7267755102040816,0.7660937102113572
GradientBoostingClassifier,Original,20,0.7511313131313131,0.7267755102040816,0.7660937102113572
GradientBoostingClassifier,RobustScaler,19,0.7511111111111112,0.718530612244898,0.7703603616759762
GradientBoostingClassifier,MaxAbsScaler,19,0.7511111111111112,0.718530612244898,0.7703603616759762
GradientBoostingClassifier,QuantileTransformer,19,0.7511111111111112,0.718530612244898,0.7703603616759762
GradientBoostingClassifier,Normalizer,15,0.751070707070707,0.7546122448979591,0.7536869192399447
AdaBoostClassifier,Normalizer,9,0.7510505050505051,0.7186122448979593,0.7719357918606039
KNeighborsClassifier,Normalizer,17,0.751050505050505,0.7467755102040815,0.7568836192847159
GradientBoostingClassifier,MaxAbsScaler,7,0.750989898989899,0.7267755102040816,0.7702350865943869
GradientBoostingClassifier,QuantileTransformer,7,0.750969696969697,0.7307755102040815,0.7673378703676187
SGDClassifier,Normalizer,13,0.7492323232323232,0.7553469387755103,0.7692229652131435
GradientBoostingClassifier,Normalizer,21,0.7491313131313132,0.7508571428571429,0.7534155698782381
GradientBoostingClassifier,MinMaxScaler,11,0.7491313131313131,0.7347755102040815,0.7580347130807858
GradientBoostingClassifier,StandardScaler,11,0.7491313131313131,0.7347755102040815,0.7580347130807858
GradientBoostingClassifier,MaxAbsScaler,11,0.7491313131313131,0.7347755102040815,0.7580347130807858
GradientBoostingClassifier,MaxAbsScaler,20,0.7491313131313131,0.7267755102040816,0.7633033633033632
GradientBoostingClassifier,MinMaxScaler,20,0.7491313131313131,0.7267755102040816,0.7633033633033632
GradientBoostingClassifier,QuantileTransformer,13,0.7491313131313131,0.7387755102040816,0.7549980608713941
GradientBoostingClassifier,RobustScaler,11,0.7491313131313131,0.7347755102040815,0.7580347130807858
KNeighborsClassifier,StandardScaler,7,0.7491313131313131,0.7227755102040817,0.7692465675107526
GradientBoostingClassifier,StandardScaler,20,0.7491313131313131,0.7267755102040816,0.7633033633033632
GradientBoostingClassifier,QuantileTransformer,11,0.7491313131313131,0.7347755102040815,0.7580347130807858
GradientBoostingClassifier,Original,11,0.7491313131313131,0.7347755102040815,0.7580347130807858
GradientBoostingClassifier,Original,19,0.7490909090909091,0.714530612244898,0.7696256677984252
GradientBoostingClassifier,RobustScaler,18,0.7490909090909091,0.7266122448979592,0.7617350215542468
GradientBoostingClassifier,QuantileTransformer,18,0.7490909090909091,0.7266122448979592,0.7617350215542468
GradientBoostingClassifier,MinMaxScaler,19,0.7490909090909091,0.714530612244898,0.7696256677984252
GradientBoostingClassifier,StandardScaler,19,0.7490909090909091,0.714530612244898,0.7696256677984252
GradientBoostingClassifier,MaxAbsScaler,18,0.7490909090909091,0.7266122448979592,0.7617350215542468
GradientBoostingClassifier,MaxAbsScaler,9,0.7490707070707071,0.7268571428571429,0.7644471611177207
GradientBoostingClassifier,Normalizer,19,0.7490707070707071,0.7467755102040817,0.7532885173993974
GradientBoostingClassifier,MaxAbsScaler,17,0.7490707070707071,0.7267755102040816,0.7629884898503229
GradientBoostingClassifier,RobustScaler,17,0.7490707070707071,0.7267755102040816,0.7629884898503229
GradientBoostingClassifier,QuantileTransformer,17,0.7490707070707071,0.7267755102040816,0.7629884898503229
GradientBoostingClassifier,Original,17,0.7490707070707071,0.7267755102040816,0.7629884898503229
GradientBoostingClassifier,StandardScaler,17,0.7490707070707071,0.7267755102040816,0.7629884898503229
GradientBoostingClassifier,Normalizer,14,0.7490707070707071,0.7384489795918368,0.7563692450717319
GradientBoostingClassifier,MinMaxScaler,17,0.7490707070707071,0.7267755102040816,0.7629884898503229
GradientBoostingClassifier,QuantileTransformer,9,0.7490505050505051,0.730857142857143,0.7617248157124485
AdaBoostClassifier,Normalizer,17,0.749050505050505,0.726530612244898,0.7616354234001292
SGDClassifier,MaxAbsScaler,11,0.749050505050505,0.6824489795918367,0.7932268858960588
SGDClassifier,MaxAbsScaler,19,0.749030303030303,0.7302857142857142,0.7810572455509776
GradientBoostingClassifier,MaxAbsScaler,8,0.749030303030303,0.7266938775510206,0.7642476042135499
KNeighborsClassifier,Normalizer,19,0.749030303030303,0.7508571428571429,0.7508359631145503
KNeighborsClassifier,Normalizer,16,0.749030303030303,0.7427755102040816,0.7559585499045124
KNeighborsClassifier,Normalizer,15,0.749030303030303,0.7427755102040816,0.7559585499045124
GradientBoostingClassifier,QuantileTransformer,8,0.7490101010101011,0.7306938775510204,0.7614061272937974
KNeighborsClassifier,MinMaxScaler,9,0.748989898989899,0.7507755102040816,0.7538607937653012
GradientBoostingClassifier,RobustScaler,7,0.748969696969697,0.7267755102040816,0.7666410062561205
GradientBoostingClassifier,StandardScaler,7,0.748969696969697,0.7267755102040816,0.7666410062561205
GradientBoostingClassifier,Original,7,0.748969696969697,0.7267755102040816,0.7666410062561205
GradientBoostingClassifier,MinMaxScaler,7,0.748969696969697,0.7267755102040816,0.7666410062561205
SGDClassifier,StandardScaler,11,0.7471717171717172,0.766938775510204,0.7476347629916196
GradientBoostingClassifier,Original,13,0.7471313131313131,0.7347755102040815,0.7539804845531703
AdaBoostClassifier,Normalizer,13,0.7471313131313131,0.7226938775510204,0.7607624810263447
GradientBoostingClassifier,RobustScaler,13,0.7471313131313131,0.7347755102040815,0.7539804845531703
KNeighborsClassifier,RobustScaler,17,0.747090909090909,0.7387755102040815,0.7561454685665213
GradientBoostingClassifier,MinMaxScaler,18,0.7470707070707071,0.7226122448979592,0.7609507078287565
GradientBoostingClassifier,Normalizer,18,0.7470707070707071,0.7508571428571428,0.7495959595959596
GradientBoostingClassifier,Original,18,0.7470707070707071,0.7226122448979592,0.7609507078287565
GradientBoostingClassifier,StandardScaler,18,0.7470707070707071,0.7226122448979592,0.7609507078287565
AdaBoostClassifier,Normalizer,16,0.7470707070707071,0.7466938775510203,0.7480111555111555
GradientBoostingClassifier,MinMaxScaler,9,0.7470505050505051,0.7268571428571429,0.7609118075823671
GradientBoostingClassifier,StandardScaler,9,0.7470505050505051,0.7268571428571429,0.7609118075823671
GradientBoostingClassifier,Original,9,0.7470505050505051,0.7268571428571429,0.7609118075823671
GradientBoostingClassifier,RobustScaler,9,0.7470505050505051,0.7268571428571429,0.7609118075823671
KNeighborsClassifier,Normalizer,21,0.7470303030303029,0.7508571428571429,0.7476444737528481
KNeighborsClassifier,Normalizer,18,0.7470303030303029,0.7508571428571429,0.7480783433757985
KNeighborsClassifier,Normalizer,20,0.7470303030303029,0.7508571428571429,0.7476444737528481
GradientBoostingClassifier,RobustScaler,8,0.747010101010101,0.7266938775510206,0.760593119163716
GradientBoostingClassifier,Original,8,0.747010101010101,0.7266938775510206,0.760593119163716
GradientBoostingClassifier,MinMaxScaler,8,0.747010101010101,0.7266938775510206,0.760593119163716
GradientBoostingClassifier,StandardScaler,8,0.747010101010101,0.7266938775510206,0.760593119163716
KNeighborsClassifier,MaxAbsScaler,9,0.746989898989899,0.7467755102040815,0.7529071208915397
SGDClassifier,MaxAbsScaler,12,0.746969696969697,0.7224489795918367,0.7777269205554562
SGDClassifier,QuantileTransformer,20,0.7469090909090909,0.7142857142857142,0.7736421885768915
SGDClassifier,QuantileTransformer,7,0.7468686868686868,0.8227755102040817,0.7281522018418929
SGDClassifier,Normalizer,12,0.7452121212121212,0.747265306122449,0.7673734885803851
SGDClassifier,Normalizer,14,0.7451919191919192,0.7471836734693877,0.7676223249570411
GradientBoostingClassifier,StandardScaler,13,0.7451313131313132,0.7347755102040815,0.7512655524264735
GradientBoostingClassifier,MinMaxScaler,13,0.7451313131313132,0.7347755102040815,0.7512655524264735
GradientBoostingClassifier,MaxAbsScaler,13,0.7451313131313132,0.7347755102040815,0.7512655524264735
KNeighborsClassifier,StandardScaler,8,0.7451111111111112,0.7267755102040816,0.761076213536262
KNeighborsClassifier,RobustScaler,19,0.7451111111111111,0.7347755102040816,0.7570985974090352
KNeighborsClassifier,RobustScaler,20,0.7451111111111111,0.7347755102040816,0.7575042794171123
KNeighborsClassifier,MaxAbsScaler,7,0.7451111111111111,0.7347755102040816,0.7549544072948329
KNeighborsClassifier,RobustScaler,16,0.745090909090909,0.7387755102040815,0.7526101150311677
KNeighborsClassifier,QuantileTransformer,21,0.7450707070707071,0.7386938775510205,0.7569668125648191
KNeighborsClassifier,QuantileTransformer,20,0.7450707070707071,0.7386938775510205,0.7569668125648191
KNeighborsClassifier,MinMaxScaler,7,0.7450505050505052,0.746857142857143,0.7496493624772314
KNeighborsClassifier,MinMaxScaler,12,0.7450505050505051,0.7467755102040817,0.7483869944216138
KNeighborsClassifier,MinMaxScaler,11,0.7450505050505051,0.7427755102040816,0.7507510606154673
KNeighborsClassifier,QuantileTransformer,12,0.745030303030303,0.7507755102040816,0.748961705534356
KNeighborsClassifier,QuantileTransformer,11,0.745030303030303,0.7467755102040815,0.7503325774754346
KNeighborsClassifier,Normalizer,12,0.745010101010101,0.7226938775510204,0.7601094532858643
SGDClassifier,RobustScaler,19,0.745010101010101,0.6984489795918367,0.7869427827799707
AdaBoostClassifier,Normalizer,8,0.745010101010101,0.730530612244898,0.7535451281803865
SGDClassifier,Normalizer,16,0.7431919191919192,0.7431836734693877,0.7665696933780938
SGDClassifier,Normalizer,15,0.7431919191919192,0.7431836734693877,0.7665696933780938
SGDClassifier,Normalizer,17,0.7431717171717171,0.7471836734693877,0.7650507293988879
SGDClassifier,Normalizer,19,0.7431717171717171,0.7471836734693877,0.7650507293988879
SGDClassifier,Normalizer,21,0.7431717171717171,0.7471836734693877,0.7650507293988879
SGDClassifier,Normalizer,20,0.7431717171717171,0.7471836734693877,0.7650507293988879
SGDClassifier,Original,10,0.7431313131313132,0.8833469387755102,0.7076136826136825
AdaBoostClassifier,Normalizer,10,0.7431111111111111,0.7266122448979593,0.7588615647733296
KNeighborsClassifier,RobustScaler,18,0.7430909090909091,0.7347755102040816,0.7519274900094215
AdaBoostClassifier,Normalizer,11,0.743090909090909,0.7227755102040816,0.7518936714371225
KNeighborsClassifier,RobustScaler,15,0.743070707070707,0.7347755102040816,0.7517121558474942
KNeighborsClassifier,QuantileTransformer,19,0.743070707070707,0.7386938775510205,0.7544078900058966
KNeighborsClassifier,MaxAbsScaler,20,0.743070707070707,0.7306938775510204,0.7557952516922402
KNeighborsClassifier,MaxAbsScaler,8,0.743070707070707,0.7307755102040817,0.7546869918699187
KNeighborsClassifier,Normalizer,11,0.743050505050505,0.7227755102040817,0.7570057356755846
KNeighborsClassifier,StandardScaler,9,0.743030303030303,0.738857142857143,0.7523396580756887
GradientBoostingClassifier,Normalizer,8,0.743030303030303,0.7548571428571428,0.7392284203810044
KNeighborsClassifier,QuantileTransformer,10,0.743030303030303,0.7427755102040816,0.7494234865663436
KNeighborsClassifier,Normalizer,14,0.743010101010101,0.7427755102040816,0.7466379603001434
KNeighborsClassifier,Normalizer,13,0.743010101010101,0.7266938775510206,0.7558890117936177
KNeighborsClassifier,Original,7,0.742949494949495,0.730530612244898,0.7507809224318658
KNeighborsClassifier,RobustScaler,9,0.742949494949495,0.7346938775510206,0.7514737200783712
SGDClassifier,Normalizer,18,0.7411717171717171,0.7431836734693877,0.7639980978199405
GradientBoostingClassifier,Normalizer,17,0.7410909090909092,0.7506938775510203,0.7423557003392502
KNeighborsClassifier,MinMaxScaler,20,0.7410909090909091,0.7346938775510206,0.7507613163938716
KNeighborsClassifier,MinMaxScaler,21,0.7410909090909091,0.7346938775510206,0.7507613163938716
GradientBoostingClassifier,Normalizer,20,0.7410909090909091,0.7307755102040816,0.7505534754315242
KNeighborsClassifier,RobustScaler,7,0.7410707070707071,0.7307755102040817,0.7501137076036564
KNeighborsClassifier,RobustScaler,21,0.7410707070707071,0.7307755102040817,0.753422646764051
KNeighborsClassifier,MaxAbsScaler,19,0.7410707070707071,0.7306938775510204,0.7532096472198432
KNeighborsClassifier,MinMaxScaler,8,0.7410505050505051,0.7346938775510206,0.7522096413796155
GradientBoostingClassifier,QuantileTransformer,10,0.741050505050505,0.7268571428571429,0.750305368099863
KNeighborsClassifier,StandardScaler,10,0.741050505050505,0.7347755102040816,0.7479250356473338
GradientBoostingClassifier,StandardScaler,10,0.741050505050505,0.7268571428571429,0.750305368099863
GradientBoostingClassifier,MaxAbsScaler,10,0.741050505050505,0.7268571428571429,0.750305368099863
GradientBoostingClassifier,MinMaxScaler,10,0.741050505050505,0.7268571428571429,0.750305368099863
KNeighborsClassifier,StandardScaler,11,0.741050505050505,0.7267755102040816,0.7526410256410255
GradientBoostingClassifier,RobustScaler,10,0.741050505050505,0.7268571428571429,0.750305368099863
GradientBoostingClassifier,Original,10,0.741050505050505,0.7268571428571429,0.750305368099863
KNeighborsClassifier,MaxAbsScaler,21,0.741050505050505,0.7266938775510206,0.7548598775425803
KNeighborsClassifier,MinMaxScaler,10,0.741030303030303,0.7427755102040816,0.7451936158815521
KNeighborsClassifier,MaxAbsScaler,10,0.741030303030303,0.7347755102040816,0.7487613677686316
KNeighborsClassifier,RobustScaler,11,0.741030303030303,0.7307755102040817,0.7498724763608484
KNeighborsClassifier,MaxAbsScaler,11,0.741030303030303,0.7347755102040816,0.7487613677686316
KNeighborsClassifier,Normalizer,7,0.740989898989899,0.7547755102040815,0.7367455476974694
GradientBoostingClassifier,Normalizer,11,0.740969696969697,0.7306122448979591,0.7483414575770873
SGDClassifier,MaxAbsScaler,14,0.7408484848484849,0.8107755102040816,0.7291419922820147
SGDClassifier,QuantileTransformer,16,0.7408282828282828,0.7263673469387755,0.7783975950414619
SGDClassifier,MinMaxScaler,19,0.7408080808080808,0.6388571428571428,0.8138112125872222
SGDClassifier,RobustScaler,11,0.7408080808080808,0.7504489795918368,0.7555886092041698
SGDClassifier,Normalizer,11,0.7391717171717171,0.7351020408163265,0.764654190334771
KNeighborsClassifier,MinMaxScaler,19,0.739090909090909,0.7346938775510206,0.7481757119214747
SGDClassifier,MinMaxScaler,9,0.7390707070707071,0.6144489795918368,0.8208695652173914
KNeighborsClassifier,RobustScaler,13,0.7390707070707071,0.7348571428571429,0.7455288553810722
KNeighborsClassifier,RobustScaler,12,0.7390505050505051,0.7387755102040815,0.7424044219686377
KNeighborsClassifier,QuantileTransformer,18,0.7390505050505051,0.7346938775510206,0.7494975639923374
KNeighborsClassifier,QuantileTransformer,13,0.739030303030303,0.7346938775510206,0.7487222822732834
SGDClassifier,MinMaxScaler,11,0.739030303030303,0.6499591836734694,0.8086635586635588
AdaBoostClassifier,Normalizer,12,0.739030303030303,0.7265306122448979,0.7455784522095512
KNeighborsClassifier,StandardScaler,15,0.7390303030303029,0.7106938775510205,0.7586728038387124
KNeighborsClassifier,MaxAbsScaler,12,0.7390303030303029,0.7347755102040816,0.7464449835878406
SGDClassifier,MinMaxScaler,21,0.7390303030303029,0.654530612244898,0.8129250057510928
KNeighborsClassifier,QuantileTransformer,16,0.7390101010101009,0.7346122448979593,0.7490717321536993
KNeighborsClassifier,QuantileTransformer,17,0.7390101010101009,0.7346122448979593,0.7490717321536993
KNeighborsClassifier,QuantileTransformer,7,0.7390101010101009,0.7347755102040816,0.7481848947161649
KNeighborsClassifier,RobustScaler,10,0.7390101010101009,0.7307755102040817,0.7462783960225821
SGDClassifier,QuantileTransformer,18,0.7389292929292929,0.7915102040816326,0.7424916710735061
SGDClassifier,MaxAbsScaler,20,0.7388686868686868,0.7186122448979592,0.7824479463617129
SGDClassifier,MaxAbsScaler,9,0.7387878787878788,0.6388571428571429,0.8071409512918948
SGDClassifier,StandardScaler,13,0.7372121212121212,0.7431020408163265,0.7424260165988174
SGDClassifier,RobustScaler,17,0.7370707070707072,0.6791836734693877,0.7778962494481017
KNeighborsClassifier,QuantileTransformer,8,0.7370707070707071,0.7307755102040817,0.748549909749524
KNeighborsClassifier,MinMaxScaler,18,0.737070707070707,0.7346938775510206,0.7441513216775721
KNeighborsClassifier,MinMaxScaler,13,0.7370505050505052,0.7346938775510206,0.7436781026205572
KNeighborsClassifier,MaxAbsScaler,18,0.7370505050505052,0.7306938775510204,0.7468474428321652
KNeighborsClassifier,MinMaxScaler,17,0.737030303030303,0.7346122448979593,0.7437759391921434
KNeighborsClassifier,MinMaxScaler,16,0.737030303030303,0.7346122448979593,0.7437759391921434
KNeighborsClassifier,StandardScaler,14,0.737010101010101,0.7026938775510205,0.7605320255192378
KNeighborsClassifier,QuantileTransformer,15,0.736989898989899,0.7306122448979592,0.747885179911758
SGDClassifier,Original,13,0.736989898989899,0.7676734693877552,0.7564491716935177
AdaBoostClassifier,Normalizer,15,0.736989898989899,0.7306122448979592,0.7425791855203621
SGDClassifier,StandardScaler,10,0.7368888888888889,0.7668571428571428,0.7279901477832512
SGDClassifier,MinMaxScaler,7,0.7368484848484849,0.7828571428571429,0.7376307189542484
SGDClassifier,MinMaxScaler,8,0.7368080808080808,0.5620408163265307,0.8660902255639098
KNeighborsClassifier,RobustScaler,8,0.7350505050505051,0.7307755102040817,0.7417314179611647
KNeighborsClassifier,RobustScaler,14,0.7350303030303031,0.7267755102040816,0.7436421070242242
KNeighborsClassifier,MaxAbsScaler,13,0.7350303030303031,0.7306938775510204,0.7440711194825858
KNeighborsClassifier,StandardScaler,17,0.735030303030303,0.7106938775510205,0.7531014659918327
KNeighborsClassifier,StandardScaler,16,0.735030303030303,0.7106938775510205,0.7531014659918327
KNeighborsClassifier,MaxAbsScaler,17,0.735010101010101,0.7306122448979592,0.7441884059013516
KNeighborsClassifier,MinMaxScaler,15,0.735010101010101,0.7266122448979593,0.7444463671921298
KNeighborsClassifier,MaxAbsScaler,16,0.735010101010101,0.7306122448979592,0.7441884059013516
AdaBoostClassifier,Normalizer,14,0.7349898989898989,0.7144489795918367,0.746217130387343
KNeighborsClassifier,QuantileTransformer,14,0.7349898989898989,0.7306122448979592,0.7455442176870747
KNeighborsClassifier,StandardScaler,13,0.733050505050505,0.7067755102040817,0.7527377872332753
KNeighborsClassifier,Normalizer,10,0.733050505050505,0.7147755102040817,0.7492481090040208
KNeighborsClassifier,StandardScaler,12,0.733030303030303,0.7107755102040816,0.7490046070616122
KNeighborsClassifier,MinMaxScaler,14,0.7330101010101011,0.7266122448979593,0.7418223331727469
GradientBoostingClassifier,Normalizer,10,0.7330101010101011,0.7266938775510204,0.7379254181535885
GradientBoostingClassifier,Normalizer,9,0.7330101010101011,0.7347755102040816,0.7335988819007687
KNeighborsClassifier,MaxAbsScaler,15,0.732989898989899,0.7226122448979592,0.7448009686880118
KNeighborsClassifier,StandardScaler,18,0.7329696969696969,0.7147755102040817,0.7459184067964555
GradientBoostingClassifier,Normalizer,7,0.732929292929293,0.7306122448979592,0.7370532508128417
KNeighborsClassifier,Normalizer,9,0.731030303030303,0.722857142857143,0.7423332605285006
KNeighborsClassifier,MaxAbsScaler,14,0.730989898989899,0.7226122448979592,0.7422373393801964
KNeighborsClassifier,Original,21,0.730969696969697,0.730530612244898,0.7333559577677224
KNeighborsClassifier,StandardScaler,19,0.7309696969696969,0.7107755102040816,0.7451543375323862
KNeighborsClassifier,Original,9,0.7309292929292929,0.7224489795918367,0.7385636710824681
SGDClassifier,RobustScaler,21,0.729010101010101,0.6223673469387755,0.8093079307459309
KNeighborsClassifier,StandardScaler,20,0.728969696969697,0.7107755102040816,0.7426480718682259
KNeighborsClassifier,Original,18,0.728969696969697,0.7226122448979592,0.7341338169874485
KNeighborsClassifier,Original,8,0.728909090909091,0.7224489795918367,0.7341429895372323
SGDClassifier,Normalizer,9,0.7285858585858586,0.8711836734693879,0.7105023547880691
SGDClassifier,MaxAbsScaler,10,0.727090909090909,0.6385306122448979,0.8255570143259838
KNeighborsClassifier,StandardScaler,21,0.726949494949495,0.7067755102040817,0.73989010989011
KNeighborsClassifier,Original,19,0.726949494949495,0.7225306122448979,0.7318698752228163
KNeighborsClassifier,Original,20,0.726949494949495,0.7225306122448979,0.7314705882352941
SGDClassifier,MaxAbsScaler,8,0.7267272727272728,0.766530612244898,0.749220867208672
AdaBoostClassifier,Normalizer,21,0.724989898989899,0.6946938775510205,0.740503144654088
AdaBoostClassifier,Normalizer,19,0.724929292929293,0.7064489795918367,0.7341260556026297
RandomForestClassifier,Normalizer,17,0.724909090909091,0.7426122448979593,0.7190505862834968
SGDClassifier,QuantileTransformer,12,0.7248080808080808,0.730938775510204,0.7569239512973528
SGDClassifier,StandardScaler,12,0.722929292929293,0.7385306122448979,0.7238958352571798
RandomForestClassifier,Normalizer,13,0.722909090909091,0.7386938775510205,0.7178312020460359
RandomForestClassifier,Normalizer,14,0.7228888888888889,0.7546938775510205,0.7120482237266865
SGDClassifier,StandardScaler,19,0.7210707070707072,0.7183673469387755,0.7255995758627337
SGDClassifier,MaxAbsScaler,18,0.721010101010101,0.7830204081632652,0.7251645058012606
KNeighborsClassifier,Original,14,0.7209898989898991,0.7386938775510205,0.7147584700414888
KNeighborsClassifier,Original,17,0.720989898989899,0.7346938775510206,0.7161344944363812
KNeighborsClassifier,Original,16,0.720989898989899,0.7346938775510206,0.7161344944363812
KNeighborsClassifier,Normalizer,8,0.720969696969697,0.7267755102040816,0.7243152822020745
SGDClassifier,MinMaxScaler,14,0.7209090909090909,0.7698775510204081,0.7252604078691036
RandomForestClassifier,Normalizer,11,0.7208686868686869,0.7386122448979592,0.7133100233100234
SGDClassifier,MinMaxScaler,16,0.7208282828282828,0.5703673469387754,0.8240784313725491
KNeighborsClassifier,Original,15,0.7189696969696969,0.7306938775510204,0.7151910982099661
RandomForestClassifier,QuantileTransformer,16,0.7189292929292929,0.7427755102040816,0.7097432396556302
SGDClassifier,MinMaxScaler,20,0.7189090909090909,0.6464489795918367,0.7854413305992253
