Modelos,Escala dos Dados,Variáveis Utilizadas,Acurácia Média,Recall Médio,Precisão Média
CatBoostClassifier,Normalizer,29,0.9154385964912282,0.8941678520625889,0.9340589458236517
CatBoostClassifier,Normalizer,28,0.9154385964912282,0.8941678520625889,0.9340589458236517
CatBoostClassifier,Normalizer,30,0.9154385964912282,0.8941678520625889,0.9340589458236517
CatBoostClassifier,Normalizer,24,0.9128070175438598,0.8889046941678522,0.9336540875240565
CatBoostClassifier,Normalizer,23,0.9128070175438598,0.8889046941678522,0.9336540875240565
CatBoostClassifier,Normalizer,22,0.9128070175438598,0.8889046941678522,0.9336540875240565
CatBoostClassifier,Normalizer,21,0.9128070175438598,0.8889046941678522,0.9336540875240565
CatBoostClassifier,Normalizer,20,0.9128070175438598,0.8889046941678522,0.9336540875240565
CatBoostClassifier,Original,24,0.9048070175438598,0.8785206258890469,0.9295461676847125
CatBoostClassifier,Original,28,0.9048070175438598,0.8785206258890469,0.9295461676847125
CatBoostClassifier,Original,27,0.9048070175438598,0.8785206258890469,0.9295461676847125
CatBoostClassifier,Original,26,0.9048070175438598,0.8785206258890469,0.9295461676847125
CatBoostClassifier,Original,25,0.9048070175438598,0.8785206258890469,0.9295461676847125
CatBoostClassifier,Original,21,0.9048070175438598,0.8785206258890469,0.9295461676847125
CatBoostClassifier,Original,23,0.9048070175438598,0.8785206258890469,0.9295461676847125
CatBoostClassifier,Original,22,0.9048070175438598,0.8785206258890469,0.9295461676847125
CatBoostClassifier,Original,20,0.9048070175438598,0.8785206258890469,0.9295461676847125
CatBoostClassifier,Original,29,0.9048070175438598,0.8785206258890469,0.9295461676847125
CatBoostClassifier,Original,30,0.9048070175438598,0.8785206258890469,0.9295461676847125
